id,app,content,score,timestamp,aspects,opinions,sentiments,categories,mapped_categories
125,Al Habib,bhhht zyada bkwas Appliction hai banking mai bilkul bhi theek sy kam nhi krti 2 ghnty loading mai lg jaty Literally very Disappointed!,3,19/06/2025 10:20,['NULL'],['DISappointed'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
126,Al Habib,a new version update ni ho Ra he q,5,19/06/2025 10:14,['NULL'],['NULL'],['positive'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
127,Al Habib,"not good experience while operatinalizing the app for the first time. quite lengthy process with hurdles. now, as I open the app, there is mentioned update it. when I go to Google, it does not work, and take me to the app without update.",2,19/06/2025 10:10,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
128,Al Habib,app is usually work very slowl,3,19/06/2025 10:09,['app'],['slowl'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
129,Al Habib,"notifying that update new version but there is no new version available at store. unable to use the app. pls resolve this issue, I have to do some important transactions",2,19/06/2025 10:09,['NULL'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
130,Al Habib,"This is worst aap ,kis tra ki dunia mai hain ye jahel log inko app bhi bnani nahi aati ,too much time wasting and irritating ,they should learn first.",5,19/06/2025 10:09,['aap'],['worst'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
131,Al Habib,"helpful , good",5,19/06/2025 10:08,['NULL'],['helpful'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
132,Al Habib,good,5,19/06/2025 10:08,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
133,Al Habib,unable to log in..continuously showing updates available but on the playstore there is no such thing,1,19/06/2025 10:07,['NULL'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
134,Al Habib,the app is not updating even after installing it from Google play store. it again gives the message of updating app again. what's the solution?,3,19/06/2025 10:07,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
135,Al Habib,app open nae ho rahi update ka Option hi nae aa raha ap open karo tu update ka Option ata ha usko click karo tu play store on hota ha Waha ata hi nae update ka Option delete kar k dobara install b ki ha app phr b same masla aa raha ha,5,19/06/2025 10:07,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
136,Al Habib,"A friend of mine told me to not open account in bank al habib because of its prehistoric app, but I didn't pay heed to him and now I'm facing the consequences. Such an awful app",1,19/06/2025 10:06,['app'],['awful'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
137,Al Habib,"Totally dissatisfied with this App. It shows to upgrade with an updated version, after doing so it is showing again the same. Tried to login and used in 2024, at that time faced the same troubleshooting errors.",1,19/06/2025 10:05,['App'],['dissatisfied'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
138,Al Habib,best app,5,19/06/2025 10:05,['app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
139,Al Habib,worst experience of Al habib mobile app..Always disappoint when we use this app.,1,19/06/2025 10:05,['Al habib mobile app'],['worst'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
140,Al Habib,ghatia app hai kindly close this bank,5,19/06/2025 10:04,['ghatia app'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
141,Al Habib,good,5,19/06/2025 10:04,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
142,Al Habib,where is latest app why you don't share the link,5,19/06/2025 10:04,['latest app'],['NULL'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
143,Al Habib,"Its regreted to say that,the application is demanding update by google play store but not updating...I tried my best to restart phone,reboot,but still not working kindly look into it",2,19/06/2025 10:04,"['application', 'google play store']","['demanding update', 'not updating']","['negative', 'negative']","['SOFTWARE#OPERATION_PERFORMANCE', 'SOFTWARE#OPERATION_PERFORMANCE']","['APP#PERFORMANCE', 'APP#PERFORMANCE']"
144,Al Habib,good,5,19/06/2025 10:04,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
145,Al Habib,it is showing that a new update is available and then it s not showing any update available very poor app kindly manage it better other banking apps like HBL are far better,1,19/06/2025 10:03,"['NULL', 'app']","['poor', 'better']","['negative', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
146,Al Habib,superb service,5,19/06/2025 10:03,['service'],['superb'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
147,Al Habib,good,5,19/06/2025 10:03,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
148,Al Habib,where is update version apps?,1,19/06/2025 10:03,['update version apps'],['NULL'],['neutral'],['SOFTWARE#GENERAL'],['APP#FEATURES']
149,Al Habib,it is best and user friendly,5,19/06/2025 10:03,['NULL'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
150,Al Habib,"my app asks me to update but once I go to playstore there is no option to update. the only options are uninstall or open. when you select open again you go to the app, which again asks you to update. So the cycle continues, just a waste of time.",1,19/06/2025 10:03,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
151,Al Habib,customer excellent caring and cooperative,5,19/06/2025 10:03,['customer'],['excellent'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
152,Al Habib,application isn't updating as the app shows a notification to update but when it directs to Google play it shows no update.,1,19/06/2025 10:02,['application'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
153,Al Habib,Very poor User Experience.,2,19/06/2025 10:02,['User Experience'],['poor'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
154,Al Habib,ok 👌,5,19/06/2025 10:02,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
155,Al Habib,Great,5,19/06/2025 10:02,['NULL'],['Great'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
156,Al Habib,good,5,19/06/2025 10:01,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
157,Al Habib,ok,5,19/06/2025 10:01,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
158,Al Habib,ghatiya services,1,19/06/2025 10:01,['ghatiya services'],['NULL'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
159,Al Habib,Yet to be used. it can only be evaluated once the app has been in use for a reasonably longer period of time.,3,19/06/2025 10:01,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
160,Al Habib,nice,5,19/06/2025 10:00,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
161,Al Habib,good,5,19/06/2025 10:00,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
162,Al Habib,very nice 👍,5,19/06/2025 10:00,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
163,Al Habib,update nhe ho Rahe aaj,1,19/06/2025 10:00,['Rahe aaj'],['NULL'],['neutral'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
164,Al Habib,good 👍,5,19/06/2025 10:00,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
165,Al Habib,not updating new version plz resolve urgent basis,1,19/06/2025 9:59,['NULL'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
166,Al Habib,ATM problems,5,19/06/2025 9:59,['ATM'],['NULL'],['negative'],['SINCE#GENERAL'],['ATM_SERVICE']
167,Al Habib,need improvement,5,19/06/2025 9:59,['NULL'],['NULL'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
168,Al Habib,good app,5,19/06/2025 9:59,['app'],['good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
169,Al Habib,best,5,19/06/2025 9:58,['NULL'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
170,Al Habib,Good,5,19/06/2025 9:58,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
171,Al Habib,what the hell. there is no update available on playstore but app is not working and want to get updated. in the time of need this hell is not working,1,19/06/2025 9:58,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
172,Al Habib,good,5,19/06/2025 9:58,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
173,Al Habib,Always comes message that update app. however app is already updated. but again message comes when app is being opened? pl rectify the error,1,19/06/2025 9:56,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
174,Al Habib,This is very good aap,1,19/06/2025 9:56,['aap'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
175,Al Habib,best,5,19/06/2025 9:56,['NULL'],['best'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
176,Al Habib,"Poor app, yani every time iss ko update hi krty rho koi or kaam nhi,",4,19/06/2025 9:55,['app'],['Poor'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
177,Al Habib,"Application Is Asking For Update, But Application Is Already Updated.",1,19/06/2025 9:55,['Application'],['Application Is Asking For Update'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
178,Al Habib,excellent,5,19/06/2025 9:55,['NULL'],['excellent'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
179,Al Habib,great service,5,19/06/2025 9:55,['service'],['great'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
180,Al Habib,very bad experience,1,19/06/2025 9:55,['NULL'],['bad'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
181,Al Habib,kya Fazool Bakwas Hai Year App Update B Kar Li phir B chalti ni,1,19/06/2025 9:55,['Fazool Bakwas Hai Year App Update B'],['NULL'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
182,Al Habib,v good exilnt,5,19/06/2025 9:55,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
183,Al Habib,amazing,5,19/06/2025 9:55,['NULL'],['amazing'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
184,Al Habib,working too good,5,19/06/2025 9:55,['NULL'],['good'],['positive'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
185,Al Habib,Good App but it should be more users friendly,4,19/06/2025 9:55,['App'],['Good'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
186,Al Habib,Best Aap,5,19/06/2025 9:54,['Aap'],['Best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
187,Al Habib,very disappointed... all time it requires update with no improvement,1,19/06/2025 9:54,['NULL'],['disappointed'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
188,Al Habib,best banking app,5,19/06/2025 9:54,['banking app'],['best'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
189,Al Habib,ok,5,19/06/2025 9:53,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
190,Al Habib,not Satisfied,1,19/06/2025 9:53,['NULL'],['not Satisfied'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
191,Al Habib,good,5,19/06/2025 9:53,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
192,Al Habib,"facing problem, when I am going to login the Al Habib app there is popup msg please go through with new version of Al Habib go on Google play store and update, and than as I go there there isn't any update. what to do.",5,19/06/2025 9:53,['Al Habib app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
193,Al Habib,ok,5,19/06/2025 9:53,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
194,Al Habib,"Such a pathetic app, it seems like Bank Al Habib digital team is still living in 1950's.. Very disappointing, negative marking option should be available for this..",1,19/06/2025 9:53,"['app', 'marking option']","['pathetic', 'negative']","['negative', 'negative']","['SOFTWARE#GENERAL', 'SOFTWARE#GENERAL']","['APP#FEATURES', 'APP#FEATURES']"
195,Al Habib,there is no update launch and it keeps giving the pop up of the update it's really disappointing and I am really nerve racking I want fo transaction but it's in my and not letting me do 😞,1,19/06/2025 9:53,['NULL'],['disappointing'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
196,Al Habib,always great,5,19/06/2025 9:52,['NULL'],['great'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
197,Al Habib,Asking for an update but nothing to update when you click. So the app is not working.,2,19/06/2025 9:52,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
198,Al Habib,"need to upgrade this app,very slow and difficult",1,19/06/2025 9:52,['app'],['slow'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
199,Al Habib,amzing,5,19/06/2025 9:52,['amzing'],['NULL'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
200,Al Habib,good service,5,19/06/2025 9:52,['service'],['good'],['positive'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
201,Al Habib,good,5,19/06/2025 9:51,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
202,Al Habib,a bit more complicated and very slow,4,19/06/2025 9:51,['NULL'],['complicated'],['negative'],['LAPTOP#OPERATION_PERFORMANCE'],['DEVICE#PERFORMANCE']
203,Al Habib,ok,5,19/06/2025 9:51,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
204,Al Habib,very useful app,5,19/06/2025 9:51,['app'],['useful'],['positive'],['SOFTWARE#USABILITY'],['APP#USABILITY_FEATURES']
205,Al Habib,Good,5,19/06/2025 9:51,['NULL'],['Good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
206,Al Habib,"nonsense app, extremely frustrating",1,19/06/2025 9:50,['app'],['nonsense'],['negative'],['SOFTWARE#GENERAL'],['APP#FEATURES']
207,Al Habib,alhamdullilah good experience,5,19/06/2025 9:50,['alhamdullilah'],['good'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
208,Al Habib,"it's very smart app and best way to save time. sometimes one problem to face, that is OTP comes to late...",4,19/06/2025 9:50,"['app', 'OTP']","['smart', 'best']","['positive', 'negative']","['SOFTWARE#OPERATION_PERFORMANCE', 'SOFTWARE#OPERATION_PERFORMANCE']","['APP#PERFORMANCE', 'APP#PERFORMANCE']"
209,Al Habib,v nice app,5,19/06/2025 9:49,['app'],['nice'],['positive'],['SOFTWARE#GENERAL'],['APP#FEATURES']
210,Al Habib,good,5,19/06/2025 9:49,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
211,Al Habib,services are not good here,2,19/06/2025 9:49,['services'],['not good'],['negative'],['SERVICE#GENERAL'],['BRANCH_SERVICE']
212,Al Habib,ok,5,19/06/2025 9:49,['NULL'],['ok'],['neutral'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
213,Al Habib,My App is not working. Only an update popup is appearing while the app is already updated.,1,19/06/2025 9:49,['App'],['not working'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
214,Al Habib,good,5,19/06/2025 9:48,['NULL'],['good'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
215,Al Habib,this app not working,1,19/06/2025 9:48,['app'],['NULL'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
216,Al Habib,nice,5,19/06/2025 9:48,['NULL'],['nice'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
217,Al Habib,great experience very simple and easy application,5,19/06/2025 9:48,"['NULL', 'application']","['great', 'simple']","['positive', 'positive']","['SOFTWARE#GENERAL', 'SOFTWARE#OPERATION_PERFORMANCE']","['APP#FEATURES', 'APP#PERFORMANCE']"
218,Al Habib,no problem,5,19/06/2025 9:47,['NULL'],['NULL'],['positive'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
219,Al Habib,"Keeps on asking for update, when you click on update nothing happens! Very frustrating",1,19/06/2025 9:46,['NULL'],['frustrating'],['negative'],['SOFTWARE#OPERATION_PERFORMANCE'],['APP#PERFORMANCE']
220,Al Habib,Best of three habib banks of pakistan,4,19/06/2025 9:45,['habib banks of pakistan'],['Best'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
221,Al Habib,Gud,5,19/06/2025 9:45,['Gud'],['gud'],['positive'],['RESTAURANT#GENERAL'],['LOCATION_FEEDBACK_MISC']
222,Al Habib,it's good bank service is best,2,19/06/2025 9:45,['bank service'],['good'],['positive'],['SUPPORT#GENERAL'],['CUSTOMER_SUPPORT']
223,Al Habib,not sure,5,19/06/2025 9:44,['NULL'],['not sure'],['negative'],['LAPTOP#GENERAL'],['APP#GENERAL_EXPERIENCE']
